station,station_type,rain_condition,year,month,day,PM2.5,NO2,RAIN
Huairou,Rural/Suburban,No Rain,2015,5,13,50.25,40.75,0.0
Huairou,Rural/Suburban,No Rain,2015,5,14,20.354166666666668,9.375,0.0
Huairou,Rural/Suburban,No Rain,2015,5,15,23.875,11.458333333333334,0.0
Huairou,Rural/Suburban,No Rain,2015,5,16,32.041666666666664,22.75,0.0
Huairou,Rural/Suburban,No Rain,2015,5,17,118.14285714285714,38.857142857142854,0.009523809523809525
Huairou,Rural/Suburban,No Rain,2015,5,18,35.125,11.0,0.0
Huairou,Rural/Suburban,No Rain,2015,5,19,10.416666666666666,9.375,0.0
Huairou,Rural/Suburban,No Rain,2015,5,20,15.166666666666666,15.333333333333334,0.0
Huairou,Rural/Suburban,No Rain,2015,5,21,24.916666666666668,21.0,0.0
Huairou,Rural/Suburban,No Rain,2015,5,22,49.75,35.333333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,5,23,81.04166666666667,31.208333333333332,0.0
Huairou,Rural/Suburban,No Rain,2015,5,24,102.125,29.791666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,5,25,97.08333333333333,33.708333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,5,26,81.83333333333333,35.208333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,5,27,91.45833333333333,32.166666666666664,0.0
Huairou,Rural/Suburban,No Rain,2015,5,28,120.79166666666667,30.041666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,5,29,70.95833333333333,28.583333333333332,0.0
Huairou,Rural/Suburban,No Rain,2015,5,30,44.958333333333336,20.291666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,5,31,55.958333333333336,30.625,0.0
Huairou,Rural/Suburban,No Rain,2015,6,1,77.75,21.0,0.0
Huairou,Rural/Suburban,No Rain,2015,6,2,28.125,14.166666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,6,3,29.166666666666668,19.416666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,6,4,54.529411764705884,40.588235294117645,0.0058823529411764705
Huairou,Rural/Suburban,No Rain,2015,6,5,53.0,19.217391304347824,0.004347826086956522
Huairou,Rural/Suburban,No Rain,2015,6,6,18.636363636363637,13.545454545454545,0.0
Huairou,Rural/Suburban,No Rain,2015,6,7,8.75,11.75,0.0
Huairou,Rural/Suburban,No Rain,2015,6,8,15.833333333333334,14.645833333333334,0.0
Huairou,Rural/Suburban,No Rain,2015,6,9,24.952380952380953,14.095238095238095,0.0
Huairou,Rural/Suburban,No Rain,2015,6,10,49.833333333333336,6.222222222222222,0.01666666666666667
Huairou,Rural/Suburban,No Rain,2015,6,11,18.391304347826086,4.413043478260869,0.004347826086956522
Huairou,Rural/Suburban,No Rain,2015,6,12,5.833333333333333,3.0833333333333335,0.0
Huairou,Rural/Suburban,No Rain,2015,6,13,9.819047619047618,5.4523809523809526,0.009523809523809525
Huairou,Rural/Suburban,No Rain,2015,6,14,14.741666666666667,7.729166666666667,0.004166666666666667
Huairou,Rural/Suburban,No Rain,2015,6,15,75.83333333333333,21.0,0.0
Huairou,Rural/Suburban,No Rain,2015,6,16,102.31818181818181,19.954545454545453,0.004545454545454546
Huairou,Rural/Suburban,No Rain,2015,6,17,25.32608695652174,9.08695652173913,0.0
Huairou,Rural/Suburban,No Rain,2015,6,18,7.375,5.416666666666667,0.0
Huairou,Rural/Suburban,No Rain,2015,6,19,11.880952380952381,7.142857142857143,0.004761904761904762
Huairou,Rural/Suburban,No Rain,2015,6,20,15.25,10.291666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,6,21,33.375,15.958333333333334,0.0
Huairou,Rural/Suburban,No Rain,2015,6,22,78.91666666666667,21.375,0.0
Huairou,Rural/Suburban,No Rain,2015,6,23,157.79166666666666,21.333333333333332,0.0
Huairou,Rural/Suburban,No Rain,2015,6,24,149.91666666666666,39.916666666666664,0.0
Huairou,Rural/Suburban,No Rain,2015,6,25,133.79166666666666,20.875,0.0
Huairou,Rural/Suburban,No Rain,2015,6,26,89.6842105263158,15.368421052631579,0.005263157894736842
Huairou,Rural/Suburban,No Rain,2015,6,27,80.54166666666667,18.541666666666668,0.004166666666666667
Huairou,Rural/Suburban,No Rain,2015,6,28,137.375,20.25,0.0
Huairou,Rural/Suburban,No Rain,2015,6,29,88.21739130434783,16.73913043478261,0.004347826086956522
Huairou,Rural/Suburban,No Rain,2015,6,30,11.91304347826087,15.217391304347826,0.008695652173913044
Huairou,Rural/Suburban,No Rain,2015,7,1,16.083333333333332,14.416666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,7,2,9.125,14.458333333333334,0.0
Huairou,Rural/Suburban,No Rain,2015,7,3,14.416666666666666,14.916666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,7,4,37.52173913043478,25.52173913043478,0.004347826086956522
Huairou,Rural/Suburban,No Rain,2015,7,5,50.666666666666664,16.666666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,7,6,61.541666666666664,18.541666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,7,7,67.375,17.958333333333332,0.0
Huairou,Rural/Suburban,No Rain,2015,7,8,117.54166666666667,21.791666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,7,9,64.04166666666667,18.416666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,7,10,38.875,20.875,0.0
Huairou,Rural/Suburban,No Rain,2015,7,11,92.95833333333333,18.125,0.0
Huairou,Rural/Suburban,No Rain,2015,7,12,90.6086956521739,17.26086956521739,0.0
Huairou,Rural/Suburban,No Rain,2015,7,13,42.083333333333336,20.541666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,7,14,33.77272727272727,16.09090909090909,0.0
Huairou,Rural/Suburban,No Rain,2015,7,15,35.166666666666664,13.291666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,7,16,30.235294117647058,8.823529411764707,0.011764705882352941
Huairou,Rural/Suburban,No Rain,2015,7,17,27.11111111111111,11.055555555555555,0.005555555555555556
Huairou,Rural/Suburban,No Rain,2015,7,18,37.94444444444444,10.277777777777779,0.005555555555555556
Huairou,Rural/Suburban,No Rain,2015,7,19,53.294117647058826,12.0,0.0
Huairou,Rural/Suburban,No Rain,2015,7,20,58.5,13.5625,0.0125
Huairou,Rural/Suburban,No Rain,2015,7,21,130.61904761904762,20.666666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,7,22,64.47619047619048,14.666666666666666,0.004761904761904762
Huairou,Rural/Suburban,No Rain,2015,7,23,37.666666666666664,9.291666666666666,0.004166666666666667
Huairou,Rural/Suburban,No Rain,2015,7,24,46.791666666666664,11.791666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,7,25,65.75,16.166666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,7,26,91.83333333333333,17.916666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,7,27,81.65,17.85,0.0
Huairou,Rural/Suburban,No Rain,2015,7,28,31.35,11.25,0.01
Huairou,Rural/Suburban,No Rain,2015,7,29,59.208333333333336,12.854166666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,7,30,30.666666666666668,12.80952380952381,0.0
Huairou,Rural/Suburban,No Rain,2015,7,31,21.454545454545453,11.545454545454545,0.004545454545454546
Huairou,Rural/Suburban,No Rain,2015,8,1,61.63636363636363,19.136363636363637,0.004545454545454546
Huairou,Rural/Suburban,No Rain,2015,8,2,59.8,14.85,0.0
Huairou,Rural/Suburban,No Rain,2015,8,3,47.458333333333336,12.708333333333334,0.0
Huairou,Rural/Suburban,No Rain,2015,8,4,17.625,16.916666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,8,5,61.72727272727273,16.477272727272727,0.0
Huairou,Rural/Suburban,No Rain,2015,8,6,45.82608695652174,9.695652173913043,0.004347826086956522
Huairou,Rural/Suburban,No Rain,2015,8,7,85.35,5.9,0.0
Huairou,Rural/Suburban,No Rain,2015,8,8,23.791666666666668,5.75,0.008333333333333333
Huairou,Rural/Suburban,No Rain,2015,8,9,33.791666666666664,7.333333333333333,0.0
Huairou,Rural/Suburban,No Rain,2015,8,10,30.0,8.4375,0.0
Huairou,Rural/Suburban,No Rain,2015,8,11,63.375,12.416666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,8,12,71.66666666666667,18.208333333333332,0.0
Huairou,Rural/Suburban,No Rain,2015,8,13,121.91666666666667,22.5,0.0
Huairou,Rural/Suburban,No Rain,2015,8,14,68.66666666666667,12.875,0.0
Huairou,Rural/Suburban,No Rain,2015,8,15,19.458333333333332,13.541666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,8,16,24.666666666666668,17.125,0.0
Huairou,Rural/Suburban,No Rain,2015,8,17,71.04166666666667,14.958333333333334,0.0
Huairou,Rural/Suburban,No Rain,2015,8,18,47.416666666666664,14.708333333333334,0.0
Huairou,Rural/Suburban,No Rain,2015,8,19,40.27272727272727,14.409090909090908,0.009090909090909092
Huairou,Rural/Suburban,No Rain,2015,8,20,25.291666666666668,8.541666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,8,21,13.291666666666666,8.875,0.0
Huairou,Rural/Suburban,No Rain,2015,8,22,12.333333333333334,4.75,0.0
Huairou,Rural/Suburban,No Rain,2015,8,23,14.052631578947368,3.3157894736842106,0.01578947368421053
Huairou,Rural/Suburban,No Rain,2015,8,24,13.083333333333334,5.875,0.0
Huairou,Rural/Suburban,No Rain,2015,8,25,15.416666666666666,6.75,0.0
Huairou,Rural/Suburban,No Rain,2015,8,26,10.25,4.159090909090909,0.0
Huairou,Rural/Suburban,No Rain,2015,8,27,9.875,4.333333333333333,0.0
Huairou,Rural/Suburban,No Rain,2015,8,28,15.208333333333334,6.5,0.0
Huairou,Rural/Suburban,No Rain,2015,8,29,20.375,6.083333333333333,0.0
Huairou,Rural/Suburban,No Rain,2015,8,30,24.05,8.7,0.0
Huairou,Rural/Suburban,No Rain,2015,8,31,22.63157894736842,7.368421052631579,0.010526315789473684
Huairou,Rural/Suburban,No Rain,2015,9,1,10.8,6.666666666666667,0.013333333333333334
Huairou,Rural/Suburban,No Rain,2015,9,2,9.416666666666666,6.458333333333333,0.0
Huairou,Rural/Suburban,No Rain,2015,9,3,12.375,5.8125,0.0
Huairou,Rural/Suburban,No Rain,2015,9,4,26.866666666666667,7.666666666666667,0.0
Huairou,Rural/Suburban,No Rain,2015,9,5,11.818181818181818,3.909090909090909,0.018181818181818184
Huairou,Rural/Suburban,No Rain,2015,9,6,16.434782608695652,9.608695652173912,0.0
Huairou,Rural/Suburban,No Rain,2015,9,7,23.041666666666668,13.875,0.0
Huairou,Rural/Suburban,No Rain,2015,9,8,42.75,22.791666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,9,9,24.875,11.25,0.0
Huairou,Rural/Suburban,No Rain,2015,9,10,6.916666666666667,11.416666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,9,11,5.958333333333333,5.333333333333333,0.004166666666666667
Huairou,Rural/Suburban,No Rain,2015,9,12,8.208333333333334,10.354166666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,9,13,15.416666666666666,20.291666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,9,14,56.833333333333336,19.916666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,9,15,96.04166666666667,17.479166666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,9,16,123.0,23.791666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,9,17,148.5,25.375,0.0
Huairou,Rural/Suburban,No Rain,2015,9,18,55.0,10.840909090909092,0.004545454545454546
Huairou,Rural/Suburban,No Rain,2015,9,19,9.354166666666666,10.708333333333334,0.0
Huairou,Rural/Suburban,No Rain,2015,9,20,77.54166666666667,20.291666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,9,21,98.58333333333333,24.416666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,9,22,129.0,24.90909090909091,0.0
Huairou,Rural/Suburban,No Rain,2015,9,23,22.333333333333332,16.125,0.004166666666666667
Huairou,Rural/Suburban,No Rain,2015,9,24,70.1875,18.25,0.0
Huairou,Rural/Suburban,No Rain,2015,9,25,14.020833333333334,11.791666666666666,0.004166666666666667
Huairou,Rural/Suburban,No Rain,2015,9,26,26.875,24.875,0.0
Huairou,Rural/Suburban,No Rain,2015,9,27,38.458333333333336,14.958333333333334,0.0
Huairou,Rural/Suburban,No Rain,2015,9,28,43.23809523809524,24.761904761904763,0.01904761904761905
Huairou,Rural/Suburban,No Rain,2015,9,29,37.11764705882353,16.823529411764707,0.0411764705882353
Huairou,Rural/Suburban,No Rain,2015,9,30,26.333333333333332,19.77777777777778,0.0
Huairou,Rural/Suburban,No Rain,2015,10,1,8.8125,7.0625,0.004166666666666667
Huairou,Rural/Suburban,No Rain,2015,10,2,18.166666666666668,12.875,0.0
Huairou,Rural/Suburban,No Rain,2015,10,3,19.958333333333332,23.416666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,10,4,78.04166666666667,27.125,0.0
Huairou,Rural/Suburban,No Rain,2015,10,5,218.875,30.458333333333332,0.0
Huairou,Rural/Suburban,No Rain,2015,10,6,239.375,27.666666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,10,7,243.0,29.0,0.0
Huairou,Rural/Suburban,No Rain,2015,10,8,11.791666666666666,8.541666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,10,9,10.583333333333334,16.208333333333332,0.0
Huairou,Rural/Suburban,No Rain,2015,10,10,6.583333333333333,4.583333333333333,0.0
Huairou,Rural/Suburban,No Rain,2015,10,11,6.604166666666667,7.0,0.0
Huairou,Rural/Suburban,No Rain,2015,10,12,17.375,24.854166666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,10,13,17.625,24.75,0.0
Huairou,Rural/Suburban,No Rain,2015,10,14,53.0,33.833333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,10,15,78.20833333333333,32.375,0.0
Huairou,Rural/Suburban,No Rain,2015,10,16,158.79166666666666,38.416666666666664,0.0
Huairou,Rural/Suburban,No Rain,2015,10,17,250.45833333333334,38.041666666666664,0.0
Huairou,Rural/Suburban,No Rain,2015,10,18,50.083333333333336,26.541666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,10,19,55.708333333333336,46.104166666666664,0.0
Huairou,Rural/Suburban,No Rain,2015,10,20,68.78260869565217,34.30434782608695,0.0
Huairou,Rural/Suburban,No Rain,2015,10,21,46.142857142857146,23.476190476190474,0.0380952380952381
Huairou,Rural/Suburban,No Rain,2015,10,22,28.22222222222222,24.833333333333332,0.01666666666666667
Huairou,Rural/Suburban,No Rain,2015,10,23,47.75,32.916666666666664,0.0
Huairou,Rural/Suburban,No Rain,2015,10,24,53.916666666666664,36.333333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,10,25,61.208333333333336,58.125,0.004166666666666667
Huairou,Rural/Suburban,No Rain,2015,10,26,36.59090909090909,31.40909090909091,0.022727272727272728
Huairou,Rural/Suburban,No Rain,2015,10,27,12.958333333333334,14.333333333333334,0.0
Huairou,Rural/Suburban,No Rain,2015,10,28,5.083333333333333,4.833333333333333,0.0
Huairou,Rural/Suburban,No Rain,2015,10,29,4.791666666666667,2.4166666666666665,0.0
Huairou,Rural/Suburban,No Rain,2015,10,30,18.333333333333332,22.166666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,10,31,24.625,31.833333333333332,0.0
Huairou,Rural/Suburban,No Rain,2015,11,1,44.958333333333336,46.583333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,11,2,47.208333333333336,45.604166666666664,0.0
Huairou,Rural/Suburban,No Rain,2015,11,3,132.66666666666666,50.583333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,11,4,185.75,44.229166666666664,0.0
Huairou,Rural/Suburban,No Rain,2015,11,5,102.70833333333333,30.458333333333332,0.02916666666666667
Huairou,Rural/Suburban,No Rain,2015,11,6,15.38888888888889,13.0,0.011111111111111112
Huairou,Rural/Suburban,No Rain,2015,11,7,13.947368421052632,11.631578947368421,0.005263157894736842
Huairou,Rural/Suburban,No Rain,2015,11,8,54.041666666666664,20.5,0.0
Huairou,Rural/Suburban,No Rain,2015,11,9,120.0,49.25,0.0
Huairou,Rural/Suburban,No Rain,2015,11,10,105.3529411764706,44.588235294117645,0.0411764705882353
Huairou,Rural/Suburban,No Rain,2015,11,11,88.04545454545455,39.54545454545455,0.004545454545454546
Huairou,Rural/Suburban,No Rain,2015,11,12,122.0,53.541666666666664,0.0
Huairou,Rural/Suburban,No Rain,2015,11,13,193.125,57.583333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,11,14,249.58333333333334,70.5,0.0
Huairou,Rural/Suburban,No Rain,2015,11,15,204.0,53.86363636363637,0.0
Huairou,Rural/Suburban,No Rain,2015,11,16,75.35,41.2,0.005
Huairou,Rural/Suburban,No Rain,2015,11,17,62.0,36.166666666666664,0.0
Huairou,Rural/Suburban,No Rain,2015,11,18,71.375,47.833333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,11,19,90.0,45.8,0.02
Huairou,Rural/Suburban,No Rain,2015,11,20,78.06666666666666,44.83333333333333,0.02
Huairou,Rural/Suburban,No Rain,2015,11,21,54.642857142857146,35.92857142857143,0.05
Huairou,Rural/Suburban,No Rain,2015,11,22,62.38461538461539,27.76923076923077,0.02307692307692308
Huairou,Rural/Suburban,No Rain,2015,11,23,20.958333333333332,11.5,0.0
Huairou,Rural/Suburban,No Rain,2015,11,24,20.91304347826087,19.17391304347826,0.004347826086956522
Huairou,Rural/Suburban,No Rain,2015,11,25,31.916666666666668,18.875,0.0
Huairou,Rural/Suburban,No Rain,2015,11,26,26.125,24.708333333333332,0.0
Huairou,Rural/Suburban,No Rain,2015,11,27,147.375,66.25,0.0
Huairou,Rural/Suburban,No Rain,2015,11,28,191.83333333333334,72.70833333333333,0.0
Huairou,Rural/Suburban,No Rain,2015,11,29,175.41666666666666,65.95833333333333,0.0
Huairou,Rural/Suburban,No Rain,2015,11,30,151.70833333333334,64.5,0.0
Huairou,Rural/Suburban,No Rain,2015,12,1,445.9583333333333,123.20833333333333,0.0
Huairou,Rural/Suburban,No Rain,2015,12,2,66.29166666666667,18.875,0.0
Huairou,Rural/Suburban,No Rain,2015,12,3,9.75,2.1041666666666665,0.0
Huairou,Rural/Suburban,No Rain,2015,12,4,20.583333333333332,25.208333333333332,0.0
Huairou,Rural/Suburban,No Rain,2015,12,5,35.25,35.708333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,12,6,74.0,45.875,0.0
Huairou,Rural/Suburban,No Rain,2015,12,7,154.5,68.04166666666667,0.0
Huairou,Rural/Suburban,No Rain,2015,12,8,226.41666666666666,73.25,0.0
Huairou,Rural/Suburban,No Rain,2015,12,9,236.52173913043478,71.73913043478261,0.004347826086956522
Huairou,Rural/Suburban,No Rain,2015,12,10,104.1875,29.604166666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,12,11,30.583333333333332,27.541666666666668,0.0
Huairou,Rural/Suburban,No Rain,2015,12,12,62.916666666666664,43.125,0.0
Huairou,Rural/Suburban,No Rain,2015,12,13,114.54166666666667,59.916666666666664,0.0
Huairou,Rural/Suburban,No Rain,2015,12,14,183.7,68.7,0.01
Huairou,Rural/Suburban,No Rain,2015,12,15,7.166666666666667,3.5416666666666665,0.0
Huairou,Rural/Suburban,No Rain,2015,12,16,6.583333333333333,10.166666666666666,0.0
Huairou,Rural/Suburban,No Rain,2015,12,17,43.958333333333336,35.583333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,12,18,43.916666666666664,36.25,0.0
Huairou,Rural/Suburban,No Rain,2015,12,19,86.875,51.083333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,12,20,157.375,68.375,0.0
Huairou,Rural/Suburban,No Rain,2015,12,21,144.66666666666666,48.375,0.0
Huairou,Rural/Suburban,No Rain,2015,12,22,197.41666666666666,55.375,0.0
Huairou,Rural/Suburban,No Rain,2015,12,23,215.45833333333334,54.708333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,12,24,176.75,61.0,0.0
Huairou,Rural/Suburban,No Rain,2015,12,25,403.125,118.04166666666667,0.0
Huairou,Rural/Suburban,No Rain,2015,12,26,252.125,81.83333333333333,0.0
Huairou,Rural/Suburban,No Rain,2015,12,27,37.041666666666664,31.708333333333332,0.0
Huairou,Rural/Suburban,No Rain,2015,12,28,64.375,37.583333333333336,0.0
Huairou,Rural/Suburban,No Rain,2015,12,29,168.70833333333334,69.70833333333333,0.0
Huairou,Rural/Suburban,No Rain,2015,12,30,148.04166666666666,55.5625,0.0
Huairou,Rural/Suburban,No Rain,2015,12,31,44.75,36.291666666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,1,1,136.25,57.375,0.0
Huairou,Rural/Suburban,No Rain,2016,1,2,215.79166666666666,72.83333333333333,0.0
Huairou,Rural/Suburban,No Rain,2016,1,3,233.125,68.77083333333333,0.0
Huairou,Rural/Suburban,No Rain,2016,1,4,50.625,28.041666666666668,0.0
Huairou,Rural/Suburban,No Rain,2016,1,5,22.5,25.333333333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,1,6,20.9375,25.520833333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,1,7,16.791666666666668,20.25,0.0
Huairou,Rural/Suburban,No Rain,2016,1,8,26.666666666666668,25.75,0.0
Huairou,Rural/Suburban,No Rain,2016,1,9,39.25,37.041666666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,1,10,29.916666666666668,26.458333333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,1,11,11.958333333333334,13.458333333333334,0.0
Huairou,Rural/Suburban,No Rain,2016,1,12,18.25,18.75,0.0
Huairou,Rural/Suburban,No Rain,2016,1,13,27.75,31.520833333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,1,14,34.791666666666664,31.083333333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,1,15,73.0,50.916666666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,1,16,133.6086956521739,69.82608695652173,0.0
Huairou,Rural/Suburban,No Rain,2016,1,17,48.09090909090909,20.568181818181817,0.0
Huairou,Rural/Suburban,No Rain,2016,1,18,9.75,5.875,0.0
Huairou,Rural/Suburban,No Rain,2016,1,19,30.375,30.333333333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,1,20,75.875,51.208333333333336,0.0
Huairou,Rural/Suburban,No Rain,2016,1,21,136.47826086956522,61.82608695652174,0.0
Huairou,Rural/Suburban,No Rain,2016,1,22,23.458333333333332,11.041666666666666,0.0
Huairou,Rural/Suburban,No Rain,2016,1,23,5.791666666666667,3.6458333333333335,0.0
Huairou,Rural/Suburban,No Rain,2016,1,24,14.0625,13.333333333333334,0.0
Huairou,Rural/Suburban,No Rain,2016,1,25,25.729166666666668,25.979166666666668,0.0
Huairou,Rural/Suburban,No Rain,2016,1,26,22.375,12.416666666666666,0.0
Huairou,Rural/Suburban,No Rain,2016,1,27,59.833333333333336,47.229166666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,1,28,98.70833333333333,50.375,0.0
Huairou,Rural/Suburban,No Rain,2016,1,29,95.04166666666667,52.604166666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,1,30,48.916666666666664,31.625,0.0
Huairou,Rural/Suburban,No Rain,2016,1,31,21.5,23.333333333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,2,1,16.833333333333332,20.083333333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,2,2,26.520833333333332,29.416666666666668,0.0
Huairou,Rural/Suburban,No Rain,2016,2,3,31.5,28.083333333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,2,4,16.208333333333332,15.604166666666666,0.0
Huairou,Rural/Suburban,No Rain,2016,2,5,6.958333333333333,3.9583333333333335,0.0
Huairou,Rural/Suburban,No Rain,2016,2,6,20.666666666666668,15.5,0.0
Huairou,Rural/Suburban,No Rain,2016,2,7,30.541666666666668,18.708333333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,2,8,120.41666666666667,15.229166666666666,0.0
Huairou,Rural/Suburban,No Rain,2016,2,9,37.666666666666664,24.875,0.0
Huairou,Rural/Suburban,No Rain,2016,2,10,72.5,26.291666666666668,0.0
Huairou,Rural/Suburban,No Rain,2016,2,11,157.20833333333334,53.416666666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,2,12,133.125,34.90625,0.0
Huairou,Rural/Suburban,No Rain,2016,2,13,6.090909090909091,5.0,0.004545454545454546
Huairou,Rural/Suburban,No Rain,2016,2,14,5.833333333333333,4.791666666666667,0.0
Huairou,Rural/Suburban,No Rain,2016,2,15,6.25,7.125,0.0
Huairou,Rural/Suburban,No Rain,2016,2,16,9.625,12.729166666666666,0.0
Huairou,Rural/Suburban,No Rain,2016,2,17,40.875,29.625,0.0
Huairou,Rural/Suburban,No Rain,2016,2,18,17.458333333333332,7.270833333333333,0.0
Huairou,Rural/Suburban,No Rain,2016,2,19,15.416666666666666,10.916666666666666,0.0
Huairou,Rural/Suburban,No Rain,2016,2,20,24.854166666666668,10.645833333333334,0.0
Huairou,Rural/Suburban,No Rain,2016,2,21,68.04166666666667,36.458333333333336,0.0
Huairou,Rural/Suburban,No Rain,2016,2,22,79.125,25.541666666666668,0.0
Huairou,Rural/Suburban,No Rain,2016,2,23,13.125,3.7083333333333335,0.0
Huairou,Rural/Suburban,No Rain,2016,2,24,17.854166666666668,11.0625,0.0
Huairou,Rural/Suburban,No Rain,2016,2,25,30.354166666666668,21.291666666666668,0.0
Huairou,Rural/Suburban,No Rain,2016,2,26,29.916666666666668,24.895833333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,2,27,23.291666666666668,20.333333333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,2,28,31.5,16.4375,0.0
Huairou,Rural/Suburban,No Rain,2016,2,29,27.0,21.583333333333332,0.0
Huairou,Rural/Suburban,No Rain,2016,3,1,104.04166666666667,60.791666666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,3,2,126.91666666666667,68.04166666666667,0.0
Huairou,Rural/Suburban,No Rain,2016,3,3,238.04166666666666,61.979166666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,3,4,353.375,73.83333333333333,0.0
Huairou,Rural/Suburban,No Rain,2016,3,5,39.041666666666664,7.5,0.0
Huairou,Rural/Suburban,No Rain,2016,3,6,56.541666666666664,34.541666666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,3,7,30.083333333333332,13.9375,0.0
Huairou,Rural/Suburban,No Rain,2016,3,8,8.5,6.375,0.0
Huairou,Rural/Suburban,No Rain,2016,3,9,8.291666666666666,9.104166666666666,0.0
Huairou,Rural/Suburban,No Rain,2016,3,10,6.729166666666667,4.4375,0.0
Huairou,Rural/Suburban,No Rain,2016,3,11,19.125,22.125,0.0
Huairou,Rural/Suburban,No Rain,2016,3,12,85.5,50.416666666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,3,13,49.666666666666664,32.1875,0.0
Huairou,Rural/Suburban,No Rain,2016,3,14,61.875,40.520833333333336,0.0
Huairou,Rural/Suburban,No Rain,2016,3,15,122.0625,53.104166666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,3,16,230.125,71.66666666666667,0.0
Huairou,Rural/Suburban,No Rain,2016,3,17,279.5,60.375,0.0
Huairou,Rural/Suburban,No Rain,2016,3,18,160.33333333333334,28.916666666666668,0.0
Huairou,Rural/Suburban,No Rain,2016,3,19,51.125,33.979166666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,3,20,64.0,43.5,0.0
Huairou,Rural/Suburban,No Rain,2016,3,21,101.0,46.729166666666664,0.0
Huairou,Rural/Suburban,No Rain,2016,3,22,84.75,31.541666666666668,0.0
